"response","var1","var2"
2,1,-0.021735453
0,1,0.039950261
0,1,-0.197323419
0,0,-0.723094789
0,1,0.443941211
0,1,-0.337134914
1,1,-0.237634851860772
0,1,-0.604543331198318
0,0,0.335350844
0,0,-0.149547454
0,0,-0.604543331198318
2,0,-0.68800158
0,0,-0.630565424
0,1,-0.574147814
0,0,0.212606369
0,0,-0.371396043
0,1,-0.741600798
0,1,-0.18972127
3,0,-0.484309536119262
0,1,-0.527646034
0,1,-0.80438698
0,0,-0.216563512640361
0,1,-0.610733162
1,1,-1.003822614
1,1,0.576382553
0,1,-0.379714866
0,1,0.498010881
0,0,-0.018819058
0,0,0.100432785
2,0,-0.958127217272114
0,1,0.169189861
6,1,-0.438557493
0,0,-0.857969005534509
0,0,-0.073067558
4,0,-0.648836238
0,0,0.590007724
0,1,-0.55520643
0,1,-0.920686628
1,1,-0.564263363
0,0,-1.059115904
0,0,-0.484552296
0,1,-0.435836283
0,1,0.508081908
0,1,-0.237634851860772
0,1,-1.014999412
0,0,-0.253445249
0,0,-0.388150153
1,1,0.001401271
0,0,-0.661652026
0,1,-0.609977857852426
0,0,-0.159352639
0,1,-0.321641366
1,1,-0.543467032696583
0,1,-0.532143635
1,1,-1.204719719
0,0,0.567215956
2,1,-0.850392368
0,1,-0.216563512640361
0,0,-0.57152375
0,1,-0.197323419
0,0,-0.762638114013581
0,1,-0.745795322
0,1,-1.233640165
0,0,-0.8785276
0,1,-0.609977857852426
0,0,-0.826318814
0,0,-0.532570466
0,0,0.288190621632377
0,1,-0.80438698
4,1,-0.131206664
0,1,-0.365547628
5,1,-0.481246529
0,1,-1.18347701
2,1,-0.197311194
0,1,0.611457337821512
0,0,0.0759796351251362
0,1,-0.565108992
1,0,-1.226999141
0,0,-0.388150153
0,1,-0.541798128
0,1,-0.491218882
1,1,-0.197323419
0,1,-0.514268199
0,1,-0.527437158
0,1,-0.813470074
0,1,-0.216563512640361
0,1,-0.409875788
0,0,0.10239516
0,1,0.268116766
0,0,-0.762638114013581
0,0,0.497993456
1,1,-0.610733162
0,1,-0.947671307
1,1,-0.968635787
3,0,-1.124060845
0,1,0.0841068039066547
0,0,-0.676633186
0,1,-1.218169091
0,0,-0.381165164
0,0,-0.40630352250295
0,1,-0.955132326
0,1,-0.292280618
0,0,0.673364899
1,1,-0.675494132
0,0,-0.114516046
0,0,-1.226999141
0,0,-0.391126711285143
0,1,-0.869162066
0,1,-0.442063596
0,1,-0.245212071
0,1,-0.6244899572165
0,1,-0.191329198
0,1,-0.292280618
0,1,-0.749312865
0,0,-0.6244899572165
0,0,-0.098069571
0,0,-0.442063596
1,0,-0.032651726
4,1,-0.527224693334982
4,0,0.025749783
0,1,-0.301256885
0,1,0.668966863
0,1,0.093642706
1,1,-0.190243383334812
0,0,-0.417914175
0,0,-0.001021412
0,1,-0.599845149
1,0,-0.134469858
0,1,-0.491218882
1,1,0.302909317
0,1,0.248733799
0,0,-0.387107985
0,1,-0.788751694
0,1,-0.726355158
0,1,-1.016219476
0,1,-0.68776858
0,1,-0.494126324
0,0,-0.162060485
1,0,-0.532143635
1,1,-0.523219042
0,0,-1.176166056
0,1,-0.403151812
0,1,-0.508499398
0,1,-0.865866012
0,1,-0.265718438
0,1,-1.01754939
0,1,0.561659041
0,1,0.286409858
1,0,-0.593897983
5,0,-0.336588107
2,0,0.106008155
0,0,-0.400914384972338
1,0,-0.13971529
0,0,-0.677711278
0,1,-0.692835017
1,0,0.055022539
2,1,-0.408116598
0,0,0.711385638815361
0,0,0.124790804
2,0,0.212362307
0,1,-0.741600798
4,0,0.237465411
0,0,-0.340012588
0,0,-0.630565424
0,1,-0.68800158
2,1,-0.464493029
0,1,-0.764241685
0,1,-0.581514908
1,0,0.092450482
0,0,-0.345617601
0,0,0.084969675
3,1,-0.70440803
0,1,-0.762638114013581
0,1,-0.400914384972338
3,0,-0.164425144
0,1,-0.163586578
0,0,0.289482561
0,1,-0.774509064
0,0,0.42033187
2,0,0.053632393
6,1,-1.041621215
0,1,0.572824945
1,0,-0.030417367
0,1,-0.787356487
0,0,-0.335811218
1,0,0.206802254428704
1,0,-0.761071351
0,1,-0.40630352250295
0,1,0.910997695736124
0,0,-0.813470074
0,1,-0.381165164
0,0,-0.670879624
0,0,-0.247078897
0,0,-0.691840932
0,1,0.444405556
0,1,-0.572157074
0,1,-0.092366199
0,1,-0.572157074
0,1,-0.26178907325179
0,0,-0.362693536
0,1,-0.575836905
0,0,-0.40630352250295
0,0,-0.741649564
0,1,-0.322920141
0,0,-0.652376666
0,1,0.259320073
0,0,-1.025558515
0,0,0.906081744692709
0,0,-0.169137954
0,0,-0.143458898
0,0,0.343833778841789
0,1,-0.214966100979779
0,1,0.124790804
0,0,-0.457348343
0,0,0.281491184
0,1,0.437543793
0,0,-0.595673856
0,0,0.206860824
0,0,-0.197311194
0,0,0.066807323
0,0,-0.232815199
0,1,-0.528131713
0,1,-0.120913495
0,0,-0.472735673650105
0,0,-0.026111842
0,1,-0.148248853632687
0,1,-0.296439756
0,1,-0.424916816051555
0,1,-0.527224693334982
0,1,-0.296439756
2,1,-0.007865583
0,0,-0.151924694823142
0,1,-1.014794654
0,0,0.579832738
0,0,-0.900819423
2,1,-0.623802712
0,1,-0.517905749950236
2,1,-0.103651435
0,0,0.104178677
1,0,-0.679947546
0,0,-0.0966222625100502
0,1,0.247488357
1,0,0.176277443
1,1,-0.196672969
0,1,-0.216563512640361
0,1,0.333756016
0,0,0.342749947
0,0,0.051867686
0,0,-0.12992242
0,0,-0.589345119
0,0,-0.388357789
0,1,-0.690182557
3,0,-0.955132326
0,1,-0.116199707
0,0,0.039123719
0,0,0.210739003
0,0,-0.891747742
0,0,-0.192239467
0,0,-0.183989985
2,0,-0.001021412
0,0,0.646088795
0,1,-0.599845149
0,1,-0.741600798
0,0,-0.459880442
0,0,-0.40771051
0,1,-0.34801390205794
0,1,-0.770026055
0,0,0.467968621
0,1,-0.680041526
0,0,-0.55520643
0,0,0.324839391
0,1,-0.584813067
0,0,-1.069388126
0,1,-0.789123435
0,1,-0.186638779
0,1,-0.663459776
1,1,0.39275381
0,0,-1.00462665
2,0,0.053632393
0,0,0.04431078
0,0,-0.731411664
0,0,-0.480725240036153
0,1,-0.583893805
0,1,-0.650528042
4,0,-0.74516184
0,0,-0.680041526
1,1,-1.022720617
0,1,-0.947017864
0,1,-0.442063596
1,0,-0.381165164
0,1,-0.287423944
1,1,-0.57152375
0,1,-0.378176898
0,0,-0.581514908
0,1,-0.905099924
0,0,0.135498102
0,1,-0.648585191
1,0,0.72002971517085
0,1,0.406928024030135
0,0,-1.139608126
0,0,-0.341558209
0,0,-0.151924694823142
0,1,-0.406685421
0,1,0.608271398
0,1,0.668966863
0,0,-0.713655226
0,0,-0.584372973
0,0,-0.2724745
1,0,-0.035296888
0,0,-0.229580293
0,0,-0.599845149
0,1,-0.959379186
0,1,-0.741600798
0,0,-0.72333415
0,1,-0.826318814
0,1,0.634523105172404
0,1,-0.582781315
0,1,-0.599845149
0,0,0.046938113
0,1,-0.819063905
2,1,-0.289511126
0,0,0.053417016
0,1,0.628963297
0,1,-1.136110235
0,0,-0.326967418
0,0,-0.491218882
0,1,0.222730203
1,1,0.668966863
0,1,-0.517905749950236
0,0,0.176188988
0,1,0.758316476
0,1,0.025749783
0,0,0.756429397
0,1,0.662103538
0,1,0.066313638
0,1,-0.097922686
0,0,-0.578737632
0,1,-0.553579598
0,0,0.155064619
0,1,-0.327292339
0,1,0.709686004
2,0,-0.295708224
0,1,0.124790804
0,0,-0.555082584
0,1,-0.043195345
0,1,0.088906918
1,0,-0.021735453
0,0,0.437543793
0,1,-0.575481170836061
2,1,0.600371702
0,1,0.146857084
0,0,-0.313049443
1,0,0.0342373119187426
0,1,-0.547005537
0,0,-0.03544274
0,0,0.436808949
0,1,-0.527646034
0,1,0.422988117
0,1,-0.435636400710407
0,0,-0.234546198
0,0,-0.409875788
0,1,0.335975257
1,0,0.588574157422037
0,0,-0.547634089
0,1,-0.840098199
0,0,0.222082851
0,0,0.69028369
0,0,0.519586516
0,0,-0.623802712
0,1,0.67490703
0,1,0.060965158
0,0,-0.484309536119262
0,0,0.085326938
4,0,-0.775732275
1,0,-0.858946376
1,0,-0.40771051
0,1,-0.721543597
0,1,-0.604543331198318
0,1,0.279359108
0,1,-0.906863714184077
0,0,0.010035083
3,0,-1.124060845
0,0,-0.83094881
0,1,0.291675436
0,0,-0.533528685
0,0,0.131973733
0,1,0.0238535544714153
1,1,-0.197311194
1,0,-0.481246529
0,0,-0.113745303
0,0,-0.311777887
1,0,-0.304813615
0,0,-0.344307613
0,0,-0.481246529
0,0,-0.947017864
0,1,-0.0682344179578365
0,1,0.122466229
2,1,0.056239436
0,0,-0.545473148
0,1,-0.562864585
0,1,-0.66881105
0,0,0.681273885
2,0,-0.764791649
1,0,-0.454243908
0,1,-0.323612285
0,1,0.320728797
0,0,0.272159067
1,0,-0.647656034
0,0,-0.401248739
0,0,0.730379737
0,1,-0.242628806
0,1,-0.663145563
0,1,-0.18850108015567
0,1,-1.014999412
0,0,-0.514268199
0,0,-0.533528685
0,0,-0.526630836
0,0,-0.292887756
0,0,-0.449441118
1,1,-0.472735673650105
0,0,-0.967942044
0,1,-0.599845149
0,0,-0.038963545
0,0,-0.826497507
0,1,-0.513849659
0,1,-0.402061566
0,1,-0.273218804
0,1,-0.741600798
0,0,0.278350573
1,0,-0.223201918
3,1,-0.604543331198318
0,0,0.130249004338792
0,0,-0.87971463
0,0,-0.218511192
0,0,-0.233697438
0,1,0.308671516049849
0,1,0.601557973041427
0,1,-0.741600798
0,1,-0.216563512640361
0,0,0.255581457
0,1,-0.305783918
0,1,-0.503405297
0,0,-0.441845079
1,1,-0.955132326
0,0,-0.879940727
0,1,-0.167540016
0,1,-0.920414001
0,0,-0.907576069612706
0,0,-0.477220369
0,0,0.019270639
2,0,-0.043163152
0,1,-0.095424446
0,1,-0.649811166
0,1,0.278000229
0,1,-0.599845149
0,0,-0.428417279
1,1,-0.975516966
1,0,-0.958127217272114
0,0,-0.896151762
0,0,-0.249104422
0,1,-0.559073074
0,1,0.0342373119187426
1,1,0.294372054
0,1,-0.785773866
0,0,-0.498290698
0,0,-0.263461026
0,0,-0.776063704
0,1,-0.27988629
2,0,-0.400914384972338
0,1,-0.02036376
0,0,-0.650528042
0,1,0.391776755
0,0,-0.282883692
1,1,-0.281399807
0,1,-0.126214545946518
1,0,-0.133459564212815
1,1,-0.800088582134274
4,0,0.030973676
0,1,-0.770026055
0,1,0.207184930076503
0,1,-0.197311194
5,1,-1.197865473
1,0,-0.2615065524641
2,1,-0.597168061142214
0,0,0.493169499
0,0,-0.2510865138134
2,1,-0.430032512
1,0,-0.54763602
0,0,-0.438921674512848
0,0,-0.526687468
2,0,-0.527224693334982
0,0,-0.670879624
0,0,-0.287423944
1,1,0.037047054
0,1,-1.163531115
1,0,-0.157543237
1,0,-1.208811545
0,1,-0.115663174
1,0,-0.092366199
1,0,-0.303478757
2,1,-0.317488541
0,0,-0.68976406
1,0,-0.197311194
1,1,-0.951904475
0,0,-0.533165112
0,1,-0.124669711
0,0,-0.301256885
0,0,-0.241399891
0,0,0.291675436
0,1,0.450222789
0,1,-0.174231023
1,1,-0.599845149
0,1,-0.879230558
0,1,0.668966863
0,1,-0.290982196
0,0,-0.257274403
0,1,0.482401139
1,0,-0.858946376
3,0,-0.13088143
0,1,-0.132940917225124
0,1,-0.741600798
0,0,-0.520805963
0,0,-0.776692328
0,0,0.025749783
0,1,-0.555269639
0,0,-0.56425958
0,0,-1.102661918
0,0,0.432189554
0,0,0.239629572
0,1,-0.216563512640361
0,1,-0.920414001
0,1,-0.599845149
0,0,0.627411793
0,1,-1.226999141
3,1,-0.599845149
0,0,-0.597168061142214
3,0,-0.874782573
0,1,-0.197323419
0,0,0.431309116
0,0,-0.22069571
0,1,-0.515545768
0,0,0.201799393
0,0,-0.789881868
0,1,-0.292280618
0,0,-0.960784517
0,1,-0.983282575
0,0,-0.71111857
0,0,-0.771023983
0,0,-0.022605321
0,0,-0.458040408
0,0,-0.251753908
0,1,-0.55520643
0,0,0.102193307770348
1,0,-1.01754939
0,0,0.353753002
0,1,-0.794933284
1,1,-0.590952305
0,0,-0.187458352
0,1,-0.067313773
0,1,-0.822678701
0,1,0.0759796351251362
0,1,-0.314992151
0,0,-0.543467032696583
0,0,-0.068400766
0,0,-0.461799419
0,0,-0.875726803
0,1,-0.301256885
0,0,-0.017657798
0,0,-0.184774701
0,1,-0.710748386
2,0,-0.329773922
0,0,-0.609977857852426
0,1,-0.133459564212815
0,0,0.158080069
0,1,-0.932564711
0,0,-1.059871045
0,0,-0.120913495
9,0,-0.516530809
0,1,0.522787590383149
0,0,0.616177823
0,0,-0.514268199
0,0,-0.574479206
0,1,-0.698919044
0,0,-0.326967418
1,0,-1.28828045
0,1,-0.139518297
0,1,0.180003802
0,1,0.667281446
0,1,-0.197311194
0,1,0.0841068039066547
0,1,-1.214725534
0,0,-0.906863714184077
0,0,-0.44416579564125
0,1,-0.673205659
0,0,0.07464509
0,0,-0.363160326
0,1,0.18473922
0,1,-0.87504371
0,1,-0.404202782
0,0,0.288190621632377
0,0,0.291675436
1,0,-0.450579449
0,0,-0.151924694823142
4,1,-0.03544274
0,0,-0.947017864
0,0,-0.958467001
1,1,-0.387107985
1,1,-1.016219476
0,1,0.668966863
0,0,0.668966863
0,1,-0.253445249
0,1,-0.536893667
0,1,0.554512497
0,1,-0.216563512640361
0,0,-0.599845149
0,1,0.679603887
0,0,-0.417803098
0,1,0.292486038
0,1,-0.640022434
0,0,-0.260274054727456
3,0,-0.277597628159251
0,0,-0.731841004
0,0,-0.723094789
0,0,-0.443784392
0,0,-0.70183965
0,0,0.060965158
0,1,-0.604543331198318
0,0,-0.700487556
0,1,-0.089885775
0,0,-0.741600798
0,1,-0.19076909
0,1,-0.482954732
0,1,0.548819732
0,0,-0.482954732
0,1,-0.699141285
0,0,-0.362693536
0,0,-0.481246529
0,0,-0.920686628
1,1,-0.139035514
1,0,-0.381603763
0,1,0.291675436
0,1,-0.951286639
0,1,-0.906863714184077
0,0,-0.941012851
1,0,-0.230757329
0,1,-0.2724745
1,0,-0.103651435
1,0,-0.599845149
0,0,-0.0966222625100502
0,0,0.559405417501306
0,0,-0.920414001
0,1,-0.853939445
0,1,-0.913189803
2,1,-1.226999141
0,1,0.278266692
0,1,0.215358551
0,1,-0.957752752
1,0,-0.251165258
0,1,-0.906863714184077
0,0,-0.2615065524641
0,0,0.369683512
0,0,-0.381603763
0,1,-0.329773922
4,1,-0.022605321
0,1,-0.366992304
3,1,0.291675436
0,1,-0.712127285
2,0,-0.064137405
0,0,-0.141786483
0,1,-0.517905749950236
0,0,0.291675436
0,0,-0.698919044
3,0,-0.907576069612706
2,1,0.0238535544714153
0,0,0.181028759
1,0,0.176188988
0,0,-0.675494132
0,0,-0.495270139331739
0,1,-0.813470074
1,0,-0.00698024980519196
0,0,-0.400914384972338
0,0,-0.107906875
2,1,-0.564263363
0,1,-1.193361049
0,0,-0.464493029
1,0,-0.741600798
0,0,-0.872695647
0,0,-0.582641361
0,1,0.668966863
0,0,-0.466085493
0,1,0.667377664
0,1,0.15305932
0,0,0.337343276
0,1,-0.216563512640361
1,0,-0.361977231
2,1,-0.741600798
1,1,-0.0257330032974575
1,0,-0.30568834050184
0,1,0.341979062
0,0,-0.282883692
0,1,-0.197311194
0,1,-0.917066675
0,0,0.0342373119187426
0,1,-0.179650606
0,1,-0.052272964
1,0,-0.947017864
0,1,-0.778998115
0,0,-0.388150153
0,1,-0.40630352250295
0,1,0.373617818
0,1,-0.035296888
0,1,-0.855601424
0,0,-0.224352928
2,0,0.206802254428704
0,1,0.399784285
1,1,-0.404558865
1,1,-0.486389652
0,1,0.307448556
0,1,-0.604543331198318
0,1,-0.246273894
1,1,-0.33093499
0,1,-0.551769668
0,0,-0.406430985
0,1,0.959399024
2,1,-0.623802712
0,1,-0.627548457
0,0,-0.182967935169474
0,1,-0.592644595
0,0,-0.182489364
0,1,-0.239187449
0,0,0.498010881
2,0,-0.183989985
0,0,-0.355893413
0,0,-1.14977823
1,1,0.406928024030135
2,1,-0.650528042
0,0,0.237465411
0,1,-0.544141968
0,0,-0.47381676708913
0,1,-0.901228581
0,0,0.435302358
0,0,0.07464509
0,1,-0.241503831
0,1,-0.312047591
0,1,-0.498290698
0,0,-0.134589038
0,0,-0.12937533
0,0,-1.176166056
0,0,-0.071933646
0,1,0.4481534
0,1,-0.0257330032974575
0,1,-0.741600798
0,0,0.107122128
0,1,-0.640649899
0,0,0.448357669600084
1,1,-0.365547628
0,0,-0.197311194
0,1,0.158633172
3,1,0.450971168
0,1,-0.559073074
0,0,-0.409875788
2,0,-0.686809004
0,1,-0.640649899
0,1,-0.839432542
0,1,0.308120396
1,0,0.668966863
1,1,0.0759796351251362
0,1,-0.65775351
0,1,-0.686809004
0,0,0.086351667
0,1,0.073418779
0,0,-0.255174216
1,0,-0.723458183
1,1,-0.197311194
2,1,0.260001953
0,0,-0.480725240036153
0,0,-0.393125538
0,1,-0.120913495
0,1,-0.080609588
0,0,-1.080253435
0,1,-0.45434933
0,0,-0.543467032696583
0,0,-0.584372973
1,1,-0.006674474
0,0,0.552547802
1,0,-0.378380404
0,0,0.668966863
0,1,-0.301256885
0,1,0.406928024030135
0,1,-0.736333231
0,1,-0.130314671
0,1,0.272395745
0,1,0.183776309
0,1,-0.197323419
0,0,-0.301256885
1,1,-0.599845149
0,0,-0.586396679
0,0,0.406928024030135
0,1,-0.241514259822545
0,0,0.96740147776559
0,0,-0.144711839
0,0,-0.625470132
0,0,-0.576085379
0,0,-0.466085493
0,0,-0.547005537
0,1,-1.085756291
0,1,0.354311797
0,0,-0.450936162
0,0,-0.716805439
1,1,-0.12992242
0,1,0.32798073
0,0,-0.726355158
0,1,-0.67474877
0,1,-0.599845149
0,0,0.634773475
0,1,-0.190243383334812
0,1,0.055022539
0,0,0.364033115
0,0,-0.05777571
2,0,-0.680539929
0,0,-0.096690894
0,1,-0.179314716
0,1,0.513067037
1,1,0.060965158
0,0,0.340145729
0,1,-0.648836238
1,1,-0.55520643
0,1,-0.40630352250295
0,0,0.140922509
0,0,-0.530752137
0,0,-0.380221975
0,0,-0.288935035
0,0,-0.543467032696583
0,0,-1.014794654
0,1,-0.517905749950236
0,1,-0.547005537
0,0,0.099343894913862
1,0,-0.607124575
0,0,-0.463700278
0,1,0.0342373119187426
0,1,-0.541798128
0,1,-0.745647525
0,1,-0.538812679
0,0,-1.226999141
0,1,-0.72333415
0,0,-0.114190493
0,0,-1.139608126
0,0,0.577332894
0,1,-0.19804766
0,0,0.435302358
0,1,-0.362059903
0,1,-0.320642492
0,1,-0.326967418
1,0,-0.778913945
0,0,-0.55520643
0,1,-0.178397555
0,0,-0.721543597
0,0,0.422988117
0,0,-0.710415745
0,1,-0.575481170836061
0,1,-0.292720215
0,0,0.238465001
0,1,-0.129163814
0,0,0.714285612
1,0,-0.874782573
0,0,-0.622049324701127
0,0,-0.914236874
1,1,-0.133459564212815
1,1,0.026706405
0,0,-1.003822614
0,1,0.122984881
0,1,-0.424429585
0,1,-0.809719181
1,0,-0.483434176
0,0,-0.72333415
2,0,-0.736333231
0,1,-0.265718438
0,1,0.509827887
0,0,-0.66119093
0,1,-0.728035598
0,1,-0.052272964
0,0,-0.721543597
0,1,-0.840098199
3,1,-0.425719809
0,0,-0.141786483
5,0,-0.34801390205794
0,1,-0.997833277
0,1,-0.245212071
0,0,-0.650710393
0,1,-0.006674474
0,1,-0.282883692
0,0,-0.301256885
0,1,-0.805245337
4,0,-0.197323419
0,1,-0.55520643
1,1,-0.55520643
0,1,-0.052272964
0,1,-0.692835017
1,0,-0.440104898
0,0,-0.800329369
0,0,-0.947017864
0,1,-0.822953987
1,1,-0.826292697854164
0,1,0.087845282
0,1,-0.251165258
0,1,-0.404558865
0,1,-0.541798128
0,0,-0.291104353
0,1,-0.762638114013581
0,1,-0.679947546
0,1,-0.191511342
3,0,0.159823457
0,1,-0.239338122
0,0,0.559405417501306
4,1,-0.314992151
0,0,0.522787590383149
2,1,0.415063392
0,1,0.126061678
0,1,-0.149547454
2,1,-0.789881868
0,1,-0.0936554
0,1,0.472464492473027
1,0,-0.55520643
0,0,-0.242953658
0,1,0.061002502
0,1,-0.176019942
0,0,-0.8785276
1,1,-0.361441753
0,0,-0.060448359
0,0,0.068050338
0,1,0.316228036
1,0,-0.179314716
0,1,-0.520805963
0,0,0.518247698
2,0,-0.764241685
1,0,-0.527437158
0,0,-0.197323419
0,1,0.291675436
1,1,-0.410454912
0,0,0.135498102
1,1,-0.216563512640361
0,0,0.089769536
0,0,-0.731841004
0,0,-0.599253138
0,0,-0.306150759
0,1,0.668966863
0,0,-0.275618552
0,0,0.34508987
0,1,-0.318157638
0,0,-0.269850788
1,0,-0.413143583
0,1,-0.030417367
0,0,0.088906918
0,0,-0.390767376
0,0,-0.355687208720243
0,0,0.186833212280667
0,1,0.250152528
1,0,0.291675436
2,1,-0.543467032696583
0,1,-0.103651435
0,0,-0.666210489
1,1,-0.277597628159251
13,0,-0.55520643
0,1,-0.501196787
3,0,-0.610733162
7,0,0.406928024030135
0,0,-0.891747742
3,0,-0.435636400710407
1,0,-0.822678701
0,0,0.364836693984418
0,0,-0.392292413
1,1,-0.650710393
0,1,-0.756195733
0,0,-0.435636400710407
0,0,-0.724851541
0,1,0.431309116
1,0,0.081900406
1,0,-0.431955509
0,0,-0.802065136
0,0,-0.508767121
0,0,0.026706405
0,0,-0.70242943
2,0,-1.014794654
0,0,-0.115663174
0,1,-0.335811218
0,0,-0.246273894
0,1,-0.013485884
0,0,-0.892643312
0,0,-0.241514259822545
0,1,-0.574147814
0,0,-0.401248739
0,1,-0.63572972
0,0,-0.960984783
0,1,0.103647032
0,0,-0.506386562
0,1,-0.418414334411703
1,0,-0.531379965
0,0,-0.271561758
0,1,-0.474011158
1,0,0.232262958
0,0,-1.204719719
1,1,-0.741600798
0,0,-0.816325116
0,1,-0.484309536119262
0,1,-0.292665137
0,1,-1.014784681
0,0,-0.321384475
1,0,-0.340583301
0,1,-0.528131713
0,1,-0.197311194
0,1,-0.582718291315292
0,1,0.732992802
0,0,0.383873257
0,0,-0.351752348
0,0,-0.757955935
0,0,-0.79963913
0,1,-0.778998115
0,1,-0.484309536119262
0,0,-0.418414334411703
0,0,-0.317636964
0,1,-0.435636400710407
1,0,-1.015009045
0,0,-0.665104797
0,0,-0.894325676
0,0,-0.493551821
0,0,-0.517905749950236
0,0,-0.037014437
1,1,-0.197311194
1,1,-0.209716254
0,0,-0.577027925
0,1,-0.02036376
0,0,-0.006623412
0,0,0.671232825
0,1,-0.875726803
0,1,-0.50286708
0,0,-0.584813067
0,0,-0.816967748
0,1,-0.55520643
0,0,0.546433966
0,1,-0.55520643
0,1,-0.599845149
0,1,-0.424916816051555
0,1,-0.71915935
0,0,-0.4712069
0,1,0.668966863
0,1,0.130249004338792
2,0,-0.267000071
0,0,-0.604543331198318
0,1,-0.197323419
0,1,-1.226999141
0,1,0.232262958
0,1,-0.13088143
0,1,-0.438921674512848
1,1,-0.380142458
0,1,-0.822953987
0,0,-0.68776858
0,0,-0.599845149
0,1,-0.09039235
0,0,0.222082851
0,0,-0.565010045
0,1,0.286409858
0,1,-0.726355158
0,1,-0.994885845
4,1,0.039123719
0,0,0.167268351416163
0,0,-0.269850788
2,0,-0.831607407
0,1,-1.00462665
0,1,-0.599845149
0,0,-0.008593785
0,0,-0.816967748
0,1,-0.379714866
0,1,-0.621809741
5,1,-0.511856409
0,0,-0.72299763
0,1,-0.652376666
0,0,0.280887491
0,0,-0.647004357
0,0,-0.691840932
0,1,-0.197323419
2,1,0.145081187
0,0,-0.073067558
0,0,-0.388357789
0,1,-0.318157638
0,1,-0.34177752
1,1,-0.413143583
2,0,-0.707802483
0,0,0.151573368
0,1,-0.663631411
0,1,-0.2510865138134
0,1,-0.539463926
0,0,-0.252769639
0,1,0.619338016
0,1,-0.364783358
0,1,-0.197323419
0,0,-0.597168061142214
0,1,0.403578636
0,0,-0.648585191
1,1,-0.538812679
0,1,-0.741600798
0,0,0.0893596304821838
0,0,-0.246273894
4,0,-0.02036376
0,1,-0.027553339
5,1,-0.360393894
1,0,-0.255174216
1,0,-0.762638114013581
0,0,-1.00526815
0,0,-0.527437158
0,0,-0.287886692
0,1,0.719844891
0,1,0.135201278
1,0,-1.24399232
0,0,-0.460820734
0,1,-0.335811218
0,0,-0.297749732
0,0,-0.335811218
0,0,-0.271561758
0,0,-0.813470074
5,1,-0.764791649
0,1,0.511333346
9,1,-0.247028485
0,0,-0.554996849
0,0,-0.582781315
0,1,-0.291104353
0,1,-0.379714866
2,1,-0.642459215
0,1,-0.533165112
0,0,-0.646944604
0,0,-0.697445137
0,0,0.025040146
0,0,-0.641495949
0,1,-0.019047291
0,1,0.079809633
0,0,-0.269850788
0,1,-0.197323419
1,1,-0.543467032696583
0,0,-0.927238337
1,1,-0.543467032696583
0,0,-0.34801390205794
3,1,-0.380142458
0,0,0.89444383
8,0,-0.197311194
0,0,-0.323612285
0,0,-0.927238337
0,1,-0.241237959
0,1,-0.91130519
0,0,-0.91130519
2,1,0.010205396
0,1,-0.826292697854164
1,0,-0.947017864
0,1,0.089108515
0,0,-0.368825755
0,0,0.634773475
0,0,-0.162946073
0,1,-0.176019942
0,0,-0.288424653234999
0,0,-0.484552296
0,1,-0.6244899572165
2,1,-0.337134914
1,1,0.130249004338792
0,0,-0.065377333
0,1,-0.232815199
0,0,-0.267166633694205
1,1,-0.736333231
0,1,1.032809588
0,1,0.243924355
0,1,-0.688589153
2,1,-0.157543237
0,1,0.163137895
0,1,-0.46940654
0,0,-0.753639192
1,0,-0.756195733
0,1,-0.393232232206472
0,1,-0.741600798
0,0,-0.172402527
0,1,-0.197311194
0,0,-0.527224693334982
0,0,-0.583215193
0,1,-0.47381676708913
0,1,-0.413143583
0,1,0.267255845
0,0,-0.713311375299144
1,0,-0.481246529
0,0,-0.143458898
0,1,-0.269850788
0,1,-0.642459215
0,1,-0.673205659
0,1,-0.876286969
1,1,-0.105933315699979
1,0,-0.778998115
0,0,0.533344936
0,0,0.448964434
0,1,-0.400914384972338
0,1,-0.907576069612706
0,1,-0.87158163
0,0,-0.746136507
0,0,0.198913901
0,1,0.0238535544714153
0,0,-0.007865583
0,0,-0.547005537
0,1,-0.598020689
0,1,-0.991330374
0,0,-0.680041526
1,0,-0.677956312
0,0,0.51629235
2,0,-0.583893805
0,1,0.628595194
2,0,-0.513506302
0,1,-0.222102898
0,1,-0.955132326
0,1,-0.865866012
0,1,-0.629835377
0,0,-0.17279822
0,1,-0.725603292
0,1,-0.237634851860772
0,1,-0.666070909
0,0,-0.50482638592064
0,0,-0.825261798
0,0,-0.195214533
0,0,0.547564823976297
0,0,-0.826497507
1,0,-0.026111842
0,0,0.312151536
0,1,-0.141540545
0,1,0.130249004338792
1,1,0.163137895
1,0,-0.006674474
0,0,-0.260755191
0,0,0.520636382
0,1,0.369163459
5,0,-0.323612285
0,1,-0.27988629
2,1,-0.197311194
0,1,-0.794004553
1,1,0.215358551
0,1,-0.342647624
0,1,0.0342373119187426
1,1,-0.543467032696583
0,0,0.415063392
2,0,-0.745647525
0,1,-0.849723772
0,1,-0.553579598
0,0,0.383873257
1,0,-0.582781315
0,1,0.645219909
0,1,-0.406430985
0,0,0.182801611
0,0,-0.301850014
0,0,-0.447650247
1,0,-0.134469858
2,0,-1.14977823
0,1,-0.623802712
1,1,0.765983638
0,1,-0.429825692
0,0,-0.346320873
0,0,-1.266247142
0,0,-0.441845708
1,1,-0.778998115
0,1,-0.269111446
0,0,-0.727734791
0,0,0.120190434
